"_unit_id","category","category:confidence","image_url"
851520595,"geometry",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87229/b585e04b16704ae685f65ad3590f6c1e.jpg.png"
851520596,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87230/87687ec9738d4828800773686a493827.jpg.png"
851520597,"floral",0.6452,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87240/3390faa5c03b4744ac363c0ddad69483.jpg.png"
851520598,"plain",0.6765,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87254/c92170342f464aeba5f1d3427acb0cd6.jpg.png"
851520599,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87255/1b9383bc07f648d9a8329b73ea28d79d.jpg.png"
851520600,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87259/61a985d37a0d49acbed685572d0c181e.jpg.png"
851520601,"cartoon",0.6667,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87260/d0f5176501224f5f9620b67555e172ff.jpg.png"
851520602,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87265/913168413bcb4f97994f6e2865a39c9f.jpg.png"
851520603,"ikat",0.6535,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87277/290dc627d2964345a18750506f09927a.jpg.png"
851520604,"plain",0.6667,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87291/8fd64c3ad2ca4ac0a90d3fce7a532d16.jpg.png"
851520605,"OTHER",0.3491,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87296/38b679f6866141daa47d7b6719347992.jpg.png"
851520606,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87313/e70917a087d84960a57c1ee3b004b85e.jpg.png"
851520607,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87323/19be870d70504eaa99a213f912b5cb16.jpg.png"
851520608,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87337/877780a65aeb4736808125c60fea67b2.jpg.png"
851520609,"tribal",0.6882,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87341/555a56e106ed47389addb6905d98dc0a.jpg.png"
851520610,"plain",0.6655,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87342/f7fe83b649204748b5957ef8c646247b.jpg.png"
851520611,"floral",0.3396,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87348/fca53f0a978743be98444bffce9fd34e.jpg.png"
851520612,"stripes",0.6602,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87351/cad439049de54203a984719a7c53a40b.jpg.png"
851520613,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87354/767d966f663d43679f6c67989206ed46.jpg.png"
851520614,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87356/3186fdcfe9844442a4fc00e705befddc.jpg.png"
851520615,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87358/5c96cad1078f4007b928c889571cec19.jpg.png"
851520616,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87381/94916269af174c2dba4427b785cf07c0.jpg.png"
851520617,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87384/15c86cf48d20439a9fcdd59b62cd6798.jpg.png"
851520618,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87390/f3273cf8c9eb4e589a0c02e679ab3a37.jpg.png"
851520619,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87392/a5cfd6cf59724c76bff9a0f352d1a232.jpg.png"
851520620,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87397/6faab222274b45c6a06edf28fef5b40b.jpg.png"
851520621,"floral",0.6519,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87399/0bde2d2ac2f543c2ad6bde4718963b83.jpg.png"
851520622,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87404/d8c31f78b1d146b69951938286210d70.jpg.png"
851520623,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87407/4b778b7ff1a140f4974faee2328d69ec.jpg.png"
851520624,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87408/58386aec1e6d4bf7a0d70f053e2774d1.jpg.png"
851520625,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87417/f4360fbab2194b5b946934a288303584.jpg.png"
851520626,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87420/1190596feb164d45af50a9b14410ba6c.jpg.png"
851520627,"ikat",0.6851,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87435/efe5d1350d8c4fe5b55351eaa11943c4.jpg.png"
851520628,"geometry",0.3551,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87437/a836726aedc5489ca500f450e8850e2e.jpg.png"
851520629,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87440/0c935dca81584c6cb4bbc7d1bc55c5da.jpg.png"
851520630,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87444/1b43f32e59194b21bb9731b80ee58e96.jpg.png"
851520631,"animal",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87450/c7350cb39089430c8428ea0705e86380.jpg.png"
851520632,"floral",0.7824,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87466/debc18f5b2b64911a381bb5bb4737c9d.jpg.png"
851520633,"geometry",0.6415,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87485/382ca9c20da7463bba4c6926011c917b.jpg.png"
851520634,"animal",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87487/6b66619f870a419e9e31d104463d2fb6.jpg.png"
851520635,"tribal",0.75,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87490/6da672330bad4af4a3df1ecfa4c401ff.jpg.png"
851520636,"floral",0.6471,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87491/b078cb7bae304d99a575de7335b57862.jpg.png"
851520637,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87496/fe7ee690eedb496d8ac1cd26d0d7172b.jpg.png"
851520638,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87501/0ee10f0e28da401fb968cd1a338d6e80.jpg.png"
851520639,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87508/3ed82ceeef4b4e4695da66958c2e24e6.jpg.png"
851520640,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87515/767e333cb2f043189080547401ae3b3e.jpg.png"
851520641,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87519/1a94b20ac466408eb8a23c512e4c0453.jpg.png"
851520642,"geometry",0.3396,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87523/b76bad723548414ca942f1775ad7551f.jpg.png"
851520643,"geometry",0.3501,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87525/9e1bd0d2b9bb4912b415402b2ce49918.jpg.png"
851520644,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87533/c7683cfba4044ba48f4812e4836d7696.jpg.png"
851520645,"OTHER",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87537/3ff19be366ae4af28625f753ad163e29.jpg.png"
851520646,"OTHER",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87542/a8d49cf044a7464d8d8e067126f84648.jpg.png"
851520647,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87543/843b9415b7a147c49c8f8cfac135400c.jpg.png"
851520648,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87545/b1404bd573ae4533917975f00232e974.jpg.png"
851520649,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87546/06a427b26048495cac23edb15258928b.jpg.png"
851520650,"plain",0.6697,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87550/59095df6e05d4de186ee74fb46eabac0.jpg.png"
851520651,"plain",0.6885,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87558/9160d06715734e7da5c19a08f09e9634.jpg.png"
851520652,"animal",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87566/0550582098e940899746e82993cd46bd.jpg.png"
851520653,"OTHER",0.6602,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87568/fe6019be64d2446aa2385c1037d7334a.jpg.png"
851520654,"floral",0.6699,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87571/ca25eef02bd3474984948c6523eb60f2.jpg.png"
851520655,"OTHER",0.3462,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87578/4727810f964c4dda9b38a74ec88ea4a9.jpg.png"
851520656,"floral",0.6797,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87586/1abaed10eff3463ab71b5cb55b9f0c5d.jpg.png"
851520657,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87592/3c7b1539afd44e9faaa03befd0b47432.jpg.png"
851520658,"plain",0.6947,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87593/8a9fe606ed394064a5fbd5ec7d07dd3a.jpg.png"
851520659,"stripes",0.6804,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87596/32d12a3ec0f742c38da2e983320645e0.jpg.png"
851520660,"plain",0.7652,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87602/3b0222162f8d4c0f85fdcfbd95ed1095.jpg.png"
851520661,"plain",0.6722,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87620/553dd541ea52482baea38731743cd20b.jpg.png"
851520662,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87631/91b17af9f274421c9b50ea611f4a5be5.jpg.png"
851520663,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87634/64934c2552bf4a2ca36aae66488d4267.jpg.png"
851520664,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87642/3e105bd5a1da4ed7ad059f28bcc4b575.jpg.png"
851520665,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87644/fb70e95b73214ef8b72dae5d16b62629.jpg.png"
851520666,"stars",0.3505,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87651/f9ccd1d1f32a450faf08f6f94420bb1b.jpg.png"
851520667,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87661/b0c4afc86aa8437599302931a13b80d1.jpg.png"
851520668,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87666/3736f979a09741d1990327ab35c98716.jpg.png"
851520669,"letter_numb",0.6602,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87676/94457303430745f6a7a04eaf29a8faf0.jpg.png"
851520670,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87678/bf37a00b426046e2b6507d6161eca26b.jpg.png"
851520671,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87681/038b1a7db7ed46eb8a0800a4b5db7181.jpg.png"
851520672,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87685/ffd016d5540747ec9f5cb911383b8043.jpg.png"
851520673,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87692/881739ad48f04f4494705da7651ce7e1.jpg.png"
851520674,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87693/ef1603eee0b14bb483b36182d91e5e28.jpg.png"
851520675,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87707/110b42bda0664b42b650342601d41297.jpg.png"
851520676,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87715/f81f2347fac24485acdf2630a6b962cd.jpg.png"
851520678,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87720/dc8cd7267fe34a91836f106f9bf7ed4d.jpg.png"
851520679,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87721/2e3c9f2dcb284868830fc4aaca6dbbd0.jpg.png"
851520680,"polka dot",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87724/83f58ecddd644d34b5f90fbc62f6f4ef.jpg.png"
851520681,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87735/9ffb9688308f4203a5aa3d9ba477dc2c.jpg.png"
851520682,"ikat",0.6667,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87740/a31fe44221d5477baea5ab99159a28b8.jpg.png"
851520683,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87743/6fabbaf1600b429a8224013102a26773.jpg.png"
851520684,"plain",0.6863,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87744/0dabb382ed4d4c688a03a8fae6309459.jpg.png"
851520685,"ikat",0.6505,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87754/09897807782e40379d4eb01aec6e641e.jpg.png"
851520686,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87763/81602b8dc02b4730abf3ad14d8d4562d.jpg.png"
851520687,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87766/98f8190baedd430fbeb659db24abdfcb.jpg.png"
851520688,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87767/317a9b4f8bec45cf95a358cd1878b429.jpg.png"
851520689,"tribal",0.3366,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87773/94112d135f694aedafe21eea6d7ac322.jpg.png"
851520690,"ikat",0.3446,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87780/5e8e4969534c42c3a523d81bb733f35b.jpg.png"
851520691,"plain",0.678,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87781/22f675f446e14efca065ad3b7695ef60.jpg.png"
851520692,"squares",0.3585,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87790/9ba8ac69356a4a7b88f4e21ad0f130c7.jpg.png"
851520693,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87800/80e0484dba65418293e82a1445b62d0f.jpg.png"
851520694,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87801/db119085fa08413fae3939ae1700d09e.jpg.png"
851520695,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87815/355a45865cba4038a9d20f16b61ca6e7.jpg.png"
851520696,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87818/ae76461ecb294898894280e4d1008f60.jpg.png"
851520697,"floral",0.35,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87821/e4e8b44e09b34388acab0ea770a3ce94.jpg.png"
851520698,"floral",0.3654,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87823/a43e47002cec49629552b94542d99069.jpg.png"
851520699,"chevron",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87827/09253a1e61ed4713bfe4c736cf3ea7ad.jpg.png"
851520700,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87828/8b70351f964f4d41bef361fd76093eaf.jpg.png"
851520701,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87828/8b70351f964f4d41bef361fd76093eaf.jpg.png"
851520702,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87828/8b70351f964f4d41bef361fd76093eaf.jpg.png"
851520703,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87835/31e18bced6b141c1828817ebf8ae68b9.jpg.png"
851520704,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87836/ec60bcce82c14b1aae196d87056b5cc9.jpg.png"
851520705,"animal",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87844/1d58d370e80c4e93801a626e40ad6ae2.jpg.png"
851520706,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87845/11e44a535e7548f1b164ae19178de297.jpg.png"
851520707,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87846/dfdc8d1009514410bce38c2be288f26a.jpg.png"
851520708,"cartoon",0.3636,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87849/e2b25e78b9a543149e00797f5f4fa65c.jpg.png"
851520709,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87855/9951b1bb19024121b586903f67002376.jpg.png"
851520710,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87858/518b653e418a4031b10680e8eb1d3729.jpg.png"
851520711,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87862/b8bdc11723aa473b9134281a49df360a.jpg.png"
851520712,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87868/9c13605ceb8a4f01bf765f7cb9bc33a5.jpg.png"
851520713,"floral",0.3579,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87872/246b77fb49824aa3bc50e7988ff02d57.jpg.png"
851520714,"tribal",0.6893,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87884/01dddf23de334f40b8bfc5e39611e780.jpg.png"
851520716,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87890/1f996c792eae4ddea40a98ad34ff45a9.jpg.png"
851520717,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87910/daf795df180e4a1c9f233cdfb14a6904.jpg.png"
851520718,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87914/75aa457bdce341159a836cd57637b865.jpg.png"
851520719,"plain",0.5438,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87917/89e49aeff702468491fd9c454650b4b6.jpg.png"
851520720,"plain",0.6869,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87925/3dee4b2685e549e39b2f60674a2500bd.jpg.png"
851520721,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87926/f0e9fafd0c234fd8a12708083b866e5e.jpg.png"
851520722,"chevron",0.5038,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87928/37b73b51c458417fa533f57a154c77e8.jpg.png"
851520723,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87930/3a0124aac4744015afc9dc695d71b90e.jpg.png"
851520724,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87932/bb6a7d5781ba4bbaaa744b793bc149a4.jpg.png"
851520725,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87935/dc715763aa96484b89a7571a1846c542.jpg.png"
851520726,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87937/351cb760c5b94dee9ff094f0db65dcc1.jpg.png"
851520727,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87938/23179ee8abdb4ff1a14d764881426c4c.jpg.png"
851520728,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87942/53229a9d89534b6e8fb110bf64b503c5.jpg.png"
851520729,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87944/d8f376791a0749b69389875df50f6711.jpg.png"
851520730,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87947/83852e2e3a5d497ea6f53d626f92bef2.jpg.png"
851520731,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87949/7b8a4fb85e1049baaff89df84752ed18.jpg.png"
851520732,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87951/9f612cebef8d40fbab6d82cc5ee4cb02.jpg.png"
851520733,"ikat",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87954/cbe0b5301590464bbbb2aa1bcf41f8b0.jpg.png"
851520734,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87959/97c41668233e44a2b2da5f2a9e2771fa.jpg.png"
851520735,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87961/2740a4be895a45afa7712f93188e17b1.jpg.png"
851520736,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87971/32fd4c0733c848e893c42618a9eb5f21.jpg.png"
851520737,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87974/75c8929b538548839f61aa8e8d473007.jpg.png"
851520738,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87978/834e6a4f66ca42d193c94d36f4b8ffb0.jpg.png"
851520739,"floral",0.6535,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87984/3bddca49711a4818a52e2aaeae0547f0.jpg.png"
851520740,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/87985/b063d81885414efa974ae0955d571e29.jpg.png"
851520741,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88015/e606f44b5b2f44e7994b498c1e37d032.jpg.png"
851520742,"tribal",0.6539,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88018/deb160470a264ac186cfd5581eec3483.jpg.png"
851520743,"plain",0.6857,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88026/edb3edb23d28461dbfdc22c648eec34e.jpg.png"
851520744,"animal",0.6643,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88028/24372d0977854ec4b80599c540b31ef3.jpg.png"
851520745,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88040/3a0b0ca0ff58456a96de2fb04cab3724.jpg.png"
851520746,"tribal",0.6571,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88053/bc8ff05a26f844fb9b5e2e290ded7039.jpg.png"
851520747,"ikat",0.6835,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88060/b77e3b8390c84f50b624702f62b0e47b.jpg.png"
851520748,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88071/e83cb3a3ba304d5c9b1b9252224eca4c.jpg.png"
851520749,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88074/0f3583dd219a44579b790e5c659c4342.jpg.png"
851520750,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88075/9bc22e5875954b40ad4df204432c29aa.jpg.png"
851520751,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88081/55d45d2999fe4f53b96e80eafcb3a013.jpg.png"
851520752,"plain",0.6505,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88098/a863c267c3d7451ba196ebb168487a4f.jpg.png"
851520753,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88105/75cdb5641f0b41eb88c12a79c1e7c0c4.jpg.png"
851520754,"squares",0.656,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88106/6fbc070a02dc4865b8ebd20284f44622.jpg.png"
851520755,"tribal",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88120/06e783107e494ed58ae9cecd2c128db1.jpg.png"
851520756,"tribal",0.3474,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88128/c29960b2563045e3a0ff0ae6b9078c5e.jpg.png"
851520757,"plain",0.6545,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88134/381cb7ac70b04d35a49e5d3e927f48c3.jpg.png"
851520758,"floral",0.6578,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88139/7ae5fd97930a49669155616a8f665454.jpg.png"
851520759,"plain",0.6731,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88142/e380434499004377bc16c57d25f8aa72.jpg.png"
851520760,"plain",0.697,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88154/017ded8ea466445ebaedc988c0320ec3.jpg.png"
851520761,"ikat",0.6538,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88164/58be3ee34dda449fa4a181d5f6d373c9.jpg.png"
851520762,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88165/e6a896ec5aeb4221af30e88f1ade3566.jpg.png"
851520763,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88169/f57d4187417e4a28856a4463486fd129.jpg.png"
851520764,"floral",0.6768,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88172/4218f963320b4554af88ea2dcbff319c.jpg.png"
851520765,"floral",0.6869,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88178/d28f898b51864673b0cb1c4325119bef.jpg.png"
851520766,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88186/a96504ca7f6f45ddaf133c58f36fcd93.jpg.png"
851520767,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88188/71a158fd48d54e8da7d669cbee6097a5.jpg.png"
851520768,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88190/058f4f0aec2840c0a3c7a10e57b53cd4.jpg.png"
851520769,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88195/b9b24ee9f2a34f17bc8e6077ed2d3e4a.jpg.png"
851520770,"geometry",0.3663,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88198/c2d0a152a836492b9df51ecf04c69b90.jpg.png"
851520771,"animal",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88204/a3cf1152bee64a6f981885bddd83d957.jpg.png"
851520772,"plain",0.6668,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88208/ec4a4e84e55243f782c06942e986989d.jpg.png"
851520773,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88219/96eb1153935241868973740e5fe3cae2.jpg.png"
851520774,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88229/1c96c0d053fb409a8ab058ba8ed3aff6.jpg.png"
851520775,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88231/51516da33c2f4af68a90765ae708b883.jpg.png"
851520776,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88235/ae0d4a4c9774468ea852c6ce6e465dd2.jpg.png"
851520777,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88239/0ccc4bf8078948468ae4181f960b33c8.jpg.png"
851520778,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88241/2af28c1d5dc0436a8b92af429bbef342.jpg.png"
851520779,"polka dot",0.6882,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88244/ae67dd1fd1244e39ab092165a1fb6415.jpg.png"
851520780,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88245/2970b35bc6af457b9a11000c66a3244a.jpg.png"
851520781,"polka dot",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88248/ba8b144b89e641bc99d7add2827c9672.jpg.png"
851520782,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88251/d88f18070b414fc68e10468984d7d384.jpg.png"
851520783,"polka dot",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88252/085f9c3e634f4cb98b5bf5dc4d8d66e5.jpg.png"
851520784,"tribal",0.3447,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88256/175344de19f64fecadec42f65d3f2b56.jpg.png"
851520785,"plain",0.6737,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88277/ff1d45e429f343c8985e6ffe87ecf147.jpg.png"
851520786,"floral",0.6289,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88279/699afbf27e8447ce85d93688ef796067.jpg.png"
851520787,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88292/079837b22f8c43f8b38fc876922c68d2.jpg.png"
